id_envio,id_cliente,cliente,cidade_cliente,estado_cliente,id_veiculo,veiculo,placa,categoria_veiculo,cd_origem,cidade_origem,estado_origem,cd_destino,cidade_destino,estado_destino,data_postagem,data_previsao_entrega,data_entrega_real,valor_frete,peso_carga
968,379,Gael Henrique Duarte,Rios,RS,20,Volkswagen Amarok,LDU5797,2,CD Foz do Iguaçu,Foz do Iguaçu,PR,CD Campina Grande,Campina Grande,PB,2026-02-04 11:16:51,2026-02-06 11:16:51,2026-02-06 11:16:51,209.23,267.18
547,382,Guilherme Lopes,Barros,SE,23,Fiat Ducato,AUR0775,3,CD Criciúma,Criciúma,SC,CD Santarém,Santarém,PA,2026-03-04 03:18:07,2026-03-16 03:18:07,2026-03-05 03:18:07,1139.02,1492.564
523,384,Arthur Correia,Almeida,PI,17,Toyota Hilux,XHD6644,2,CD Marabá,Marabá,PA,CD Bauru,Bauru,SP,2026-03-20 17:24:21,2026-03-30 17:24:21,2026-04-07 17:24:21,645.19,648.904
26,386,Sabrina Alves,Campos,TO,16,Fiat Toro,COX0501,2,CD Três Lagoas,Três Lagoas,MS,CD Mossoró,Mossoró,RN,2026-04-20 04:23:25,2026-04-27 04:23:25,,710.39,634.253
400,386,Sabrina Alves,Campos,TO,16,Fiat Toro,COX0501,2,CD Santos,Santos,SP,CD São Carlos,São Carlos,SP,2026-05-23 20:57:11,2026-05-27 20:57:11,,377.93,426.564
23,387,Gustavo Jesus,Rezende da Mata,RO,22,Renault Master,JVZ8251,3,CD Macapá,Macapá,AP,CD Niterói,Niterói,RJ,2026-05-16 02:56:27,2026-05-31 02:56:27,2026-05-19 02:56:27,937.5,1899.687
910,388,Dom Silva,Andrade de Minas,BA,17,Toyota Hilux,XHD6644,2,CD Campina Grande,Campina Grande,PB,CD Sobral,Sobral,CE,2026-03-08 06:14:35,2026-03-21 06:14:35,2026-03-21 06:14:35,266.87,515.637
381,390,Ana Cecília Vieira,Brito,ES,24,Volkswagen Delivery 11.180,SBS6419,3,CD Guarulhos,Guarulhos,SP,CD Nova Iguaçu,Nova Iguaçu,RJ,2026-04-03 14:34:40,2026-04-11 14:34:40,,1127.0,1417.215
322,391,Sra. Pietra Andrade,Guerra,RJ,29,Iveco Tector 240E30,KIW4424,3,CD Jundiaí,Jundiaí,SP,CD Boa Vista,Boa Vista,RR,2026-03-14 23:31:42,2026-03-27 23:31:42,2026-03-28 23:31:42,945.63,1756.884
107,394,Kevin Albuquerque,Sampaio de Camargo,AL,21,Mercedes-Benz Sprinter,WDM2991,3,CD Santa Maria,Santa Maria,RS,CD Marabá,Marabá,PA,2026-02-06 06:10:08,2026-02-07 06:10:08,,1144.61,1679.723
300,395,Augusto Rodrigues,Dias de Câmara,DF,23,Fiat Ducato,AUR0775,3,CD São Paulo,São Paulo,SP,CD Marabá,Marabá,PA,2026-03-15 01:20:13,2026-03-28 01:20:13,,1953.5,1963.183
53,396,Gael Henrique Pereira,Cavalcante do Amparo,RR,2,Fiat Uno,PLK0996,1,CD Governador Valadares,Governador Valadares,MG,CD Sorocaba,Sorocaba,SP,2026-03-22 23:40:27,2026-04-05 23:40:27,2026-03-27 23:40:27,125.3,89.559
619,396,Gael Henrique Pereira,Cavalcante do Amparo,RR,12,Renault Kwid,FSP8142,1,CD Londrina,Londrina,PR,CD Taubaté,Taubaté,SP,2026-04-11 08:27:32,2026-04-14 08:27:32,2026-04-22 08:27:32,96.22,63.094
100,398,Ian da Rocha,Farias Paulista,SP,16,Fiat Toro,COX0501,2,CD Joinville,Joinville,SC,CD Boa Vista,Boa Vista,RR,2026-02-17 06:00:32,2026-02-28 06:00:32,2026-02-18 06:00:32,1039.07,990.978
358,398,Ian da Rocha,Farias Paulista,SP,21,Mercedes-Benz Sprinter,WDM2991,3,CD Maceió,Maceió,AL,CD Itajaí,Itajaí,SC,2026-03-26 04:51:40,2026-04-05 04:51:40,2026-04-01 04:51:40,1249.56,1477.373
587,398,Ian da Rocha,Farias Paulista,SP,27,Scania P320,DCB9288,3,CD Osasco,Osasco,SP,CD Aracaju,Aracaju,SE,2026-03-31 05:54:46,2026-04-11 05:54:46,,1650.73,1764.951
642,398,Ian da Rocha,Farias Paulista,SP,17,Toyota Hilux,XHD6644,2,CD Criciúma,Criciúma,SC,CD Serra,Serra,ES,2025-12-31 18:14:09,2026-01-06 18:14:09,2026-01-01 18:14:09,263.88,360.944
167,399,Sr. Joaquim da Cunha,Almeida,AC,17,Toyota Hilux,XHD6644,2,CD Criciúma,Criciúma,SC,CD São Paulo,São Paulo,SP,2026-05-31 23:01:42,2026-06-14 23:01:42,2026-06-04 23:01:42,313.26,356.65
936,399,Sr. Joaquim da Cunha,Almeida,AC,16,Fiat Toro,COX0501,2,CD São Luís,São Luís,MA,CD Blumenau,Blumenau,SC,2026-04-03 18:33:37,2026-04-15 18:33:37,2026-04-14 18:33:37,378.98,606.998
142,400,Pedro Lucas Aparecida,da Costa do Amparo,SE,29,Iveco Tector 240E30,KIW4424,3,CD Palmas,Palmas,TO,CD Rio Branco,Rio Branco,AC,2026-01-18 09:39:17,2026-01-27 09:39:17,2026-01-21 09:39:17,967.99,1091.129
218,402,Isis Cassiano,Câmara Verde,MT,19,Ford Ranger,YTU8726,2,CD Governador Valadares,Governador Valadares,MG,CD Florianópolis,Florianópolis,SC,2026-04-28 06:35:01,2026-05-03 06:35:01,2026-05-08 06:35:01,892.59,909.069
696,402,Isis Cassiano,Câmara Verde,MT,18,Chevrolet S10,HFY7172,2,CD Vila Velha,Vila Velha,ES,CD Parnaíba,Parnaíba,PI,2026-03-27 11:06:23,2026-03-30 11:06:23,2026-04-07 11:06:23,747.59,745.216
837,403,Dra. Vitória Sá,Freitas do Norte,RR,17,Toyota Hilux,XHD6644,2,CD Osasco,Osasco,SP,CD Curitiba,Curitiba,PR,2026-02-08 04:26:49,2026-02-10 04:26:49,2026-02-20 04:26:49,998.38,845.993
983,404,Natália Rodrigues,Siqueira de Goiás,GO,28,Volvo VM 270,NOG4159,3,CD Volta Redonda,Volta Redonda,RJ,CD Mossoró,Mossoró,RN,2026-05-30 10:18:01,2026-06-10 10:18:01,2026-06-05 10:18:01,1261.58,1673.708
582,405,Srta. Carolina Campos,Viana de Machado,CE,27,Scania P320,DCB9288,3,CD Governador Valadares,Governador Valadares,MG,CD Feira de Santana,Feira de Santana,BA,2026-01-27 17:36:26,2026-02-03 17:36:26,2026-01-30 17:36:26,904.33,1461.964
661,405,Srta. Carolina Campos,Viana de Machado,CE,24,Volkswagen Delivery 11.180,SBS6419,3,CD Sinop,Sinop,MT,CD Barueri,Barueri,SP,2025-12-30 11:44:54,2026-01-04 11:44:54,2026-01-01 11:44:54,1468.41,1760.421
82,406,Zoe Teixeira,Aragão de Azevedo,GO,16,Fiat Toro,COX0501,2,CD Araguaína,Araguaína,TO,CD Porto Alegre,Porto Alegre,RS,2026-06-06 14:20:33,2026-06-16 14:20:33,,241.41,224.498
236,409,Enrico Novais,da Cruz,DF,16,Fiat Toro,COX0501,2,CD Vitória,Vitória,ES,CD Cuiabá,Cuiabá,MT,2026-01-06 14:48:40,2026-01-19 14:48:40,2026-01-14 14:48:40,483.66,841.991
519,410,João Miguel da Cruz,Pereira da Mata,RN,12,Renault Kwid,FSP8142,1,CD Campos dos Goytacazes,Campos dos Goytacazes,RJ,CD Caxias do Sul,Caxias do Sul,RS,2026-02-04 09:39:01,2026-02-14 09:39:01,2026-02-16 09:39:01,89.33,60.069
755,410,João Miguel da Cruz,Pereira da Mata,RN,24,Volkswagen Delivery 11.180,SBS6419,3,CD Belo Horizonte,Belo Horizonte,MG,CD Belém,Belém,PA,2026-06-22 06:36:29,2026-06-29 06:36:29,,1527.17,1676.844
30,411,Isabel Ferreira,Aragão Alegre,PI,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Boa Vista,Boa Vista,RR,CD Campo Grande,Campo Grande,MS,2026-06-04 22:00:54,2026-06-10 22:00:54,2026-06-11 22:00:54,1201.89,1163.949
260,411,Isabel Ferreira,Aragão Alegre,PI,20,Volkswagen Amarok,LDU5797,2,CD Limeira,Limeira,SP,CD Volta Redonda,Volta Redonda,RJ,2026-05-30 07:18:54,2026-06-03 07:18:54,2026-06-05 07:18:54,459.98,437.592
320,414,João Felipe Rodrigues,Farias de Ramos,AL,24,Volkswagen Delivery 11.180,SBS6419,3,CD Imperatriz,Imperatriz,MA,CD Araçatuba,Araçatuba,SP,2026-01-04 11:35:36,2026-01-06 11:35:36,2026-01-07 11:35:36,916.65,1366.246
376,414,João Felipe Rodrigues,Farias de Ramos,AL,19,Ford Ranger,YTU8726,2,CD Salvador,Salvador,BA,CD Limeira,Limeira,SP,2026-04-10 22:49:48,2026-04-13 22:49:48,2026-04-15 22:49:48,170.27,150.96
825,414,João Felipe Rodrigues,Farias de Ramos,AL,20,Volkswagen Amarok,LDU5797,2,CD Caxias do Sul,Caxias do Sul,RS,CD Porto Velho,Porto Velho,RO,2026-05-17 19:23:06,2026-05-28 19:23:06,,777.31,637.342
912,414,João Felipe Rodrigues,Farias de Ramos,AL,23,Fiat Ducato,AUR0775,3,CD Santa Maria,Santa Maria,RS,CD Boa Vista,Boa Vista,RR,2026-04-18 22:29:52,2026-05-01 22:29:52,2026-05-02 22:29:52,1227.91,1537.061
36,416,Sra. Maria Eduarda Ferreira,Lima,MT,21,Mercedes-Benz Sprinter,WDM2991,3,CD Recife,Recife,PE,CD Camaçari,Camaçari,BA,2026-02-02 18:32:56,2026-02-04 18:32:56,2026-02-16 18:32:56,791.6,1414.127
336,417,Ana Laura Novais,Santos Paulista,GO,17,Toyota Hilux,XHD6644,2,CD Betim,Betim,MG,CD Linhares,Linhares,ES,2026-03-17 03:29:43,2026-03-27 03:29:43,2026-03-28 03:29:43,654.9,816.01
361,417,Ana Laura Novais,Santos Paulista,GO,16,Fiat Toro,COX0501,2,CD São José dos Campos,São José dos Campos,SP,CD Manaus,Manaus,AM,2026-05-02 02:38:36,2026-05-08 02:38:36,2026-05-15 02:38:36,682.73,788.768
459,417,Ana Laura Novais,Santos Paulista,GO,29,Iveco Tector 240E30,KIW4424,3,CD Ponta Grossa,Ponta Grossa,PR,CD Boa Vista,Boa Vista,RR,2026-06-08 16:33:47,2026-06-22 16:33:47,2026-06-10 16:33:47,949.94,1213.779
284,418,Sr. Davi Lucca Martins,Duarte,AL,16,Fiat Toro,COX0501,2,CD Cascavel,Cascavel,PR,CD Santarém,Santarém,PA,2026-05-01 16:55:32,2026-05-05 16:55:32,,997.53,923.434
283,419,Breno Sales,Rocha,AM,18,Chevrolet S10,HFY7172,2,CD João Pessoa,João Pessoa,PB,CD Aracaju,Aracaju,SE,2026-04-30 19:33:41,2026-05-13 19:33:41,2026-05-17 19:33:41,368.19,317.748
368,419,Breno Sales,Rocha,AM,30,DAF XF 480,KSZ8486,3,CD São Luís,São Luís,MA,CD Recife,Recife,PE,2026-05-19 00:07:22,2026-05-26 00:07:22,2026-06-06 00:07:22,699.95,1052.15
843,419,Breno Sales,Rocha,AM,30,DAF XF 480,KSZ8486,3,CD Boa Vista,Boa Vista,RR,CD Sorocaba,Sorocaba,SP,2026-03-27 09:21:10,2026-04-03 09:21:10,2026-04-11 09:21:10,815.28,1451.208
988,420,Joaquim Marques,Freitas de Ferreira,MA,19,Ford Ranger,YTU8726,2,CD Chapecó,Chapecó,SC,CD Rio Branco,Rio Branco,AC,2026-06-22 03:55:16,2026-06-24 03:55:16,,720.85,593.754
613,421,Ana Beatriz Jesus,Araújo do Oeste,RN,29,Iveco Tector 240E30,KIW4424,3,CD Juazeiro,Juazeiro,BA,CD Caruaru,Caruaru,PE,2026-06-19 15:04:14,2026-06-26 15:04:14,,836.31,1375.173
332,422,Maria Eduarda Moura,Monteiro,MA,16,Fiat Toro,COX0501,2,CD Juazeiro do Norte,Juazeiro do Norte,CE,CD Montes Claros,Montes Claros,MG,2026-04-01 20:48:29,2026-04-08 20:48:29,2026-04-10 20:48:29,498.69,515.901
24,423,Davi Novais,da Paz Verde,RN,23,Fiat Ducato,AUR0775,3,CD Volta Redonda,Volta Redonda,RJ,CD Juazeiro do Norte,Juazeiro do Norte,CE,2026-05-16 04:11:30,2026-05-29 04:11:30,,1310.71,1226.35
202,424,Thomas Cirino,da Conceição de Montenegro,RS,28,Volvo VM 270,NOG4159,3,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,CD Caruaru,Caruaru,PE,2025-12-31 00:23:35,2026-01-11 00:23:35,2026-01-11 00:23:35,642.48,1532.507
356,425,Matteo da Mota,Cavalcanti,SE,16,Fiat Toro,COX0501,2,CD Montes Claros,Montes Claros,MG,CD Feira de Santana,Feira de Santana,BA,2026-01-09 20:48:53,2026-01-11 20:48:53,,396.19,442.526
669,426,Caroline Sá,Cassiano das Pedras,SC,30,DAF XF 480,KSZ8486,3,CD Ananindeua,Ananindeua,PA,CD Salvador,Salvador,BA,2026-02-03 14:17:04,2026-02-06 14:17:04,,1349.66,1192.374
89,427,Dra. Ísis Carvalho,Cavalcante,PA,26,Volkswagen Constellation 24.280,AEV8053,3,CD Criciúma,Criciúma,SC,CD Rondonópolis,Rondonópolis,MT,2026-05-22 02:38:14,2026-06-01 02:38:14,2026-05-27 02:38:14,1038.27,1529.49
146,427,Dra. Ísis Carvalho,Cavalcante,PA,16,Fiat Toro,COX0501,2,CD Presidente Prudente,Presidente Prudente,SP,CD Uberlândia,Uberlândia,MG,2026-05-18 13:50:35,2026-05-28 13:50:35,2026-05-19 13:50:35,537.62,748.899
445,427,Dra. Ísis Carvalho,Cavalcante,PA,22,Renault Master,JVZ8251,3,CD Rio Branco,Rio Branco,AC,CD Guarulhos,Guarulhos,SP,2026-02-05 10:46:21,2026-02-18 10:46:21,2026-02-19 10:46:21,1168.55,1197.254
729,427,Dra. Ísis Carvalho,Cavalcante,PA,23,Fiat Ducato,AUR0775,3,CD Jundiaí,Jundiaí,SP,CD Porto Alegre,Porto Alegre,RS,2026-02-24 14:30:04,2026-02-28 14:30:04,2026-03-06 14:30:04,1712.23,1843.176
736,427,Dra. Ísis Carvalho,Cavalcante,PA,19,Ford Ranger,YTU8726,2,CD Cascavel,Cascavel,PR,CD Teresina,Teresina,PI,2026-01-24 03:20:19,2026-02-02 03:20:19,2026-01-31 03:20:19,208.93,183.162
83,429,Luísa Porto,Martins Paulista,RO,20,Volkswagen Amarok,LDU5797,2,CD Volta Redonda,Volta Redonda,RJ,CD Imperatriz,Imperatriz,MA,2026-03-28 22:55:17,2026-04-09 22:55:17,,160.67,151.67
373,430,Júlia Pastor,Leão,AP,30,DAF XF 480,KSZ8486,3,CD Manaus,Manaus,AM,CD Florianópolis,Florianópolis,SC,2026-01-18 03:33:12,2026-01-28 03:33:12,2026-01-27 03:33:12,1646.83,1389.601
447,431,Maria Luísa Nogueira,Correia,SC,28,Volvo VM 270,NOG4159,3,CD Santarém,Santarém,PA,CD Volta Redonda,Volta Redonda,RJ,2026-04-17 06:14:38,2026-04-29 06:14:38,2026-04-28 06:14:38,1461.29,1236.847
863,431,Maria Luísa Nogueira,Correia,SC,17,Toyota Hilux,XHD6644,2,CD Vila Velha,Vila Velha,ES,CD São José dos Campos,São José dos Campos,SP,2026-05-30 20:53:41,2026-06-01 20:53:41,2026-06-14 20:53:41,524.45,582.898
102,432,Ana Carolina Viana,Sá do Campo,SP,20,Volkswagen Amarok,LDU5797,2,CD Parnaíba,Parnaíba,PI,CD Montes Claros,Montes Claros,MG,2026-01-14 18:11:41,2026-01-21 18:11:41,2026-01-27 18:11:41,663.02,766.617
364,437,Maria Luísa da Costa,Carvalho Alegre,PI,21,Mercedes-Benz Sprinter,WDM2991,3,CD Betim,Betim,MG,CD Itajaí,Itajaí,SC,2026-04-28 03:04:42,2026-05-05 03:04:42,2026-05-05 03:04:42,813.36,1449.314
532,437,Maria Luísa da Costa,Carvalho Alegre,PI,19,Ford Ranger,YTU8726,2,CD Maceió,Maceió,AL,CD São Paulo,São Paulo,SP,2026-06-06 23:20:31,2026-06-18 23:20:31,,637.25,578.106
733,443,Caroline Barbosa,Marques de Freitas,RJ,20,Volkswagen Amarok,LDU5797,2,CD Campinas,Campinas,SP,CD Fortaleza,Fortaleza,CE,2026-03-03 17:38:24,2026-03-08 17:38:24,2026-03-16 17:38:24,1016.7,891.688
929,443,Caroline Barbosa,Marques de Freitas,RJ,16,Fiat Toro,COX0501,2,CD João Pessoa,João Pessoa,PB,CD Aparecida de Goiânia,Aparecida de Goiânia,GO,2026-06-08 23:48:44,2026-06-11 23:48:44,2026-06-17 23:48:44,354.9,348.299
612,444,Maria Laura Sá,Vieira de Nascimento,PB,24,Volkswagen Delivery 11.180,SBS6419,3,CD Campina Grande,Campina Grande,PB,CD Vitória da Conquista,Vitória da Conquista,BA,2026-06-20 02:39:01,2026-06-25 02:39:01,2026-06-28 02:39:01,1995.82,1672.447
275,446,Ana Vitória Marques,Caldeira,ES,17,Toyota Hilux,XHD6644,2,CD Uberaba,Uberaba,MG,CD Nova Iguaçu,Nova Iguaçu,RJ,2026-01-05 18:47:00,2026-01-12 18:47:00,2026-01-09 18:47:00,480.49,841.551
404,447,Benjamim Cardoso,Marques do Norte,BA,16,Fiat Toro,COX0501,2,CD Jundiaí,Jundiaí,SP,CD Marília,Marília,SP,2026-04-24 03:29:18,2026-05-01 03:29:18,2026-05-05 03:29:18,636.11,927.882
601,447,Benjamim Cardoso,Marques do Norte,BA,30,DAF XF 480,KSZ8486,3,CD Araguaína,Araguaína,TO,CD Fortaleza,Fortaleza,CE,2026-04-06 15:13:50,2026-04-07 15:13:50,2026-04-24 15:13:50,812.87,1624.384
222,449,Dr. Cauê Cirino,Barros,BA,30,DAF XF 480,KSZ8486,3,CD Belo Horizonte,Belo Horizonte,MG,CD Manaus,Manaus,AM,2026-01-08 16:03:19,2026-01-23 16:03:19,2026-01-25 16:03:19,1606.77,1999.713
299,449,Dr. Cauê Cirino,Barros,BA,16,Fiat Toro,COX0501,2,CD Taubaté,Taubaté,SP,CD Rio de Janeiro,Rio de Janeiro,RJ,2026-05-10 19:04:41,2026-05-21 19:04:41,2026-05-17 19:04:41,468.18,470.744
947,449,Dr. Cauê Cirino,Barros,BA,23,Fiat Ducato,AUR0775,3,CD Sobral,Sobral,CE,CD Salvador,Salvador,BA,2026-06-10 15:43:16,2026-06-13 15:43:16,2026-06-12 15:43:16,1503.64,1328.827
858,450,Rael Siqueira,Gomes,SP,17,Toyota Hilux,XHD6644,2,CD Ponta Grossa,Ponta Grossa,PR,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,2026-01-27 18:08:10,2026-02-11 18:08:10,2026-01-28 18:08:10,348.63,615.462
812,454,Lara Carvalho,Guerra do Amparo,AM,16,Fiat Toro,COX0501,2,CD Ponta Grossa,Ponta Grossa,PR,CD Londrina,Londrina,PR,2026-02-07 16:47:45,2026-02-08 16:47:45,,421.99,340.443
674,455,Raul Silveira,Albuquerque,BA,20,Volkswagen Amarok,LDU5797,2,CD Aparecida de Goiânia,Aparecida de Goiânia,GO,CD Linhares,Linhares,ES,2026-01-11 00:50:01,2026-01-17 00:50:01,2026-01-14 00:50:01,173.43,131.152
453,456,Arthur Miguel Pimenta,Lima das Flores,RS,28,Volvo VM 270,NOG4159,3,CD Arapiraca,Arapiraca,AL,CD Guarulhos,Guarulhos,SP,2026-01-28 21:19:13,2026-02-10 21:19:13,2026-02-09 21:19:13,797.19,1381.69
926,457,Eloah Barbosa,da Mota,GO,20,Volkswagen Amarok,LDU5797,2,CD Porto Velho,Porto Velho,RO,CD Vila Velha,Vila Velha,ES,2026-04-28 20:34:41,2026-04-30 20:34:41,2026-05-13 20:34:41,696.98,581.059
813,458,Maria Cecília Freitas,Aparecida de Goiás,MS,20,Volkswagen Amarok,LDU5797,2,CD Ribeirão Preto,Ribeirão Preto,SP,CD Marabá,Marabá,PA,2026-03-30 09:33:44,2026-04-09 09:33:44,2026-04-12 09:33:44,209.06,392.747
493,460,Pedro Montenegro,Costa do Norte,DF,24,Volkswagen Delivery 11.180,SBS6419,3,CD São José dos Campos,São José dos Campos,SP,CD Juiz de Fora,Juiz de Fora,MG,2026-06-01 17:46:09,2026-06-04 17:46:09,,488.4,1074.91
681,462,Maria Fernanda da Cruz,Viana,CE,27,Scania P320,DCB9288,3,CD Petrolina,Petrolina,PE,CD Recife,Recife,PE,2026-06-20 19:43:50,2026-06-29 19:43:50,,1356.97,1835.211
272,463,Asafe Pereira,Nascimento da Serra,BA,22,Renault Master,JVZ8251,3,CD Goiânia,Goiânia,GO,CD Juazeiro do Norte,Juazeiro do Norte,CE,2026-06-21 17:29:57,2026-06-29 17:29:57,2026-06-25 17:29:57,825.81,1963.377
45,464,Dr. Igor Sales,Brito,MG,19,Ford Ranger,YTU8726,2,CD Porto Velho,Porto Velho,RO,CD Santarém,Santarém,PA,2026-04-16 04:14:23,2026-04-23 04:14:23,2026-04-27 04:14:23,816.15,879.045
48,464,Dr. Igor Sales,Brito,MG,19,Ford Ranger,YTU8726,2,CD Niterói,Niterói,RJ,CD Campos dos Goytacazes,Campos dos Goytacazes,RJ,2026-04-10 01:18:21,2026-04-13 01:18:21,2026-04-23 01:18:21,335.54,315.627
550,467,Isaac Azevedo,Duarte Grande,TO,24,Volkswagen Delivery 11.180,SBS6419,3,CD Dourados,Dourados,MS,CD Vitória,Vitória,ES,2026-06-02 09:06:47,2026-06-04 09:06:47,2026-06-05 09:06:47,1081.33,1049.178
86,471,Vitor Gabriel Almeida,Abreu,ES,21,Mercedes-Benz Sprinter,WDM2991,3,CD Linhares,Linhares,ES,CD São Luís,São Luís,MA,2026-03-30 23:18:37,2026-03-31 23:18:37,2026-04-07 23:18:37,1649.85,1996.877
517,471,Vitor Gabriel Almeida,Abreu,ES,17,Toyota Hilux,XHD6644,2,CD Nova Iguaçu,Nova Iguaçu,RJ,CD Belém,Belém,PA,2026-03-19 15:47:18,2026-04-02 15:47:18,2026-03-20 15:47:18,431.48,839.346
649,472,Dr. Enrico da Cunha,Silva da Prata,PI,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,CD Juazeiro,Juazeiro,BA,2026-04-11 10:39:01,2026-04-21 10:39:01,2026-04-27 10:39:01,640.96,1049.307
308,474,Sarah Costa,Freitas,AP,28,Volvo VM 270,NOG4159,3,CD Belém,Belém,PA,CD Cuiabá,Cuiabá,MT,2026-02-17 01:01:36,2026-03-03 01:01:36,2026-02-25 01:01:36,1132.59,1040.182
372,474,Sarah Costa,Freitas,AP,14,Peugeot 208,IKO3579,1,CD Campos dos Goytacazes,Campos dos Goytacazes,RJ,CD São José dos Campos,São José dos Campos,SP,2025-12-30 03:57:56,2026-01-13 03:57:56,2026-01-03 03:57:56,79.74,83.816
895,474,Sarah Costa,Freitas,AP,30,DAF XF 480,KSZ8486,3,CD Jundiaí,Jundiaí,SP,CD Jaboatão dos Guararapes,Jaboatão dos Guararapes,PE,2026-04-03 21:28:36,2026-04-08 21:28:36,2026-04-06 21:28:36,1523.39,1282.249
761,475,Bruno da Rosa,Dias,PR,16,Fiat Toro,COX0501,2,CD Serra,Serra,ES,CD Londrina,Londrina,PR,2026-05-15 23:02:26,2026-05-17 23:02:26,2026-05-22 23:02:26,143.12,168.284
943,475,Bruno da Rosa,Dias,PR,18,Chevrolet S10,HFY7172,2,CD Dourados,Dourados,MS,CD Belo Horizonte,Belo Horizonte,MG,2026-02-18 08:05:57,2026-02-26 08:05:57,2026-02-24 08:05:57,650.21,994.613
462,478,Gabrielly Lopes,Cardoso,DF,7,Hyundai HB20,EOY4603,1,CD Palmas,Palmas,TO,CD Rio Verde,Rio Verde,GO,2026-01-03 00:42:27,2026-01-07 00:42:27,2026-01-16 00:42:27,65.59,95.428
928,478,Gabrielly Lopes,Cardoso,DF,21,Mercedes-Benz Sprinter,WDM2991,3,CD Araraquara,Araraquara,SP,CD Ananindeua,Ananindeua,PA,2026-03-28 16:50:15,2026-04-02 16:50:15,,656.61,1492.454
64,479,Júlia Montenegro,Pacheco,RO,26,Volkswagen Constellation 24.280,AEV8053,3,CD Mossoró,Mossoró,RN,CD Boa Vista,Boa Vista,RR,2026-03-05 20:44:49,2026-03-08 20:44:49,2026-03-16 20:44:49,2088.99,1905.039
315,479,Júlia Montenegro,Pacheco,RO,20,Volkswagen Amarok,LDU5797,2,CD Parnaíba,Parnaíba,PI,CD Maringá,Maringá,PR,2026-03-16 22:32:49,2026-03-21 22:32:49,2026-03-27 22:32:49,106.18,111.715
516,479,Júlia Montenegro,Pacheco,RO,20,Volkswagen Amarok,LDU5797,2,CD Novo Hamburgo,Novo Hamburgo,RS,CD Sobral,Sobral,CE,2026-01-19 09:41:30,2026-01-27 09:41:30,2026-02-03 09:41:30,309.45,455.894
727,480,Leonardo da Mota,Alves de Andrade,PR,24,Volkswagen Delivery 11.180,SBS6419,3,CD Rio Verde,Rio Verde,GO,CD Piracicaba,Piracicaba,SP,2026-06-22 17:43:18,2026-06-27 17:43:18,,887.88,1914.994
900,481,Gael Henrique Teixeira,Melo da Praia,RN,19,Ford Ranger,YTU8726,2,CD Montes Claros,Montes Claros,MG,CD Manaus,Manaus,AM,2026-04-14 01:10:27,2026-04-28 01:10:27,,337.68,422.871
841,482,Zoe Gonçalves,da Luz Verde,AP,18,Chevrolet S10,HFY7172,2,CD Maringá,Maringá,PR,CD Maceió,Maceió,AL,2026-03-18 04:18:44,2026-04-02 04:18:44,2026-03-24 04:18:44,788.12,718.203
871,482,Zoe Gonçalves,da Luz Verde,AP,16,Fiat Toro,COX0501,2,CD Presidente Prudente,Presidente Prudente,SP,CD Ribeirão Preto,Ribeirão Preto,SP,2026-03-10 12:47:48,2026-03-23 12:47:48,,380.7,603.755
180,483,Ana Julia Albuquerque,Camargo,PA,16,Fiat Toro,COX0501,2,CD Sinop,Sinop,MT,CD Blumenau,Blumenau,SC,2026-04-25 03:29:01,2026-05-07 03:29:01,,139.31,100.531
511,483,Ana Julia Albuquerque,Camargo,PA,21,Mercedes-Benz Sprinter,WDM2991,3,CD Manaus,Manaus,AM,CD Limeira,Limeira,SP,2026-02-01 11:19:10,2026-02-16 11:19:10,2026-02-17 11:19:10,1348.3,1863.254
514,483,Ana Julia Albuquerque,Camargo,PA,4,Volkswagen Polo,LIC4080,1,CD Volta Redonda,Volta Redonda,RJ,CD Porto Velho,Porto Velho,RO,2026-04-12 13:44:13,2026-04-14 13:44:13,2026-04-18 13:44:13,46.47,32.914
989,483,Ana Julia Albuquerque,Camargo,PA,25,Mercedes-Benz Atego 1719,XOR7165,3,CD Betim,Betim,MG,CD Caruaru,Caruaru,PE,2026-02-10 09:30:26,2026-02-13 09:30:26,2026-02-15 09:30:26,669.51,1414.028
704,484,Bianca Duarte,Camargo,MA,20,Volkswagen Amarok,LDU5797,2,CD Belo Horizonte,Belo Horizonte,MG,CD Santa Maria,Santa Maria,RS,2026-03-22 07:36:58,2026-03-28 07:36:58,,600.09,933.579
827,484,Bianca Duarte,Camargo,MA,28,Volvo VM 270,NOG4159,3,CD Rondonópolis,Rondonópolis,MT,CD Taubaté,Taubaté,SP,2025-12-31 14:09:01,2026-01-01 14:09:01,,872.01,1187.383
375,485,Mirella Barbosa,Aragão,TO,12,Renault Kwid,FSP8142,1,CD São Carlos,São Carlos,SP,CD Imperatriz,Imperatriz,MA,2026-04-13 14:48:22,2026-04-27 14:48:22,2026-04-22 14:48:22,82.62,76.935
137,486,João Lucas da Rocha,Cardoso Grande,CE,29,Iveco Tector 240E30,KIW4424,3,CD Macapá,Macapá,AP,CD Belém,Belém,PA,2026-03-31 06:51:57,2026-04-11 06:51:57,2026-04-07 06:51:57,629.49,1347.355
